state,date,unemp_rate,hp_unemp_rate,hf_unemp_rate,ln_EPU_Composite,ln_Employment,hp_ln_EPU_Composite,hp_ln_Employment,hf_ln_EPU_Composite,hf_ln_Employment
TN,12/1/2006,4.7,-1.378129545,-1.680043622,4.147207485,1488.336738,-0.494669262,3.184543323,-0.582901733,4.528058197
TN,1/1/2007,4.6,-1.531324626,-2.219496378,4.742862161,1488.451894,0.093114394,3.265918828,-0.045608906,4.624877988
TN,2/1/2007,4.5,-1.686580899,-2.009518764,2.930067145,1488.467515,-1.728048894,3.251328832,-1.681729122,4.060697336
TN,3/1/2007,4.4,-1.843892088,-1.720061028,4.883824581,1488.413226,0.216859583,3.170460853,-0.084990699,3.466087946
TN,4/1/2007,4.3,-2.0032389,-1.92381379,4.221672566,1488.322093,-0.454592182,3.056420241,-0.677337208,2.194938011
TN,5/1/2007,4.3,-2.064587817,-1.563245806,3.971207155,1488.219727,-0.714779909,2.934830432,-0.798561766,1.139479922
TN,6/1/2007,4.3,-2.127889862,-1.266070559,4.391376476,1488.130967,-0.304723738,2.83051913,-0.428726703,2.394877528
TN,7/1/2007,4.5,-1.99308013,-1.329133172,3.590188039,1488.052677,-1.116378913,2.740318221,-1.143837935,2.763983072
TN,8/1/2007,4.6,-1.960077294,-1.192051048,4.149071624,1487.978396,-0.568276056,2.657712088,-0.593378588,1.769914645
TN,9/1/2007,4.8,-1.82878465,-1.792863946,4.707338883,1487.913139,-0.021055301,2.587639247,-0.137370172,1.626254869
TN,10/1/2007,5,-1.699090371,-1.233192692,4.692716487,1487.83378,-0.046937382,2.506876529,-0.107613108,0.244979293
TN,11/1/2007,5.1,-1.670868517,-0.642320235,4.273109942,1487.743258,-0.477964032,2.41824769,-0.727030766,-0.187478788
TN,12/1/2007,5.2,-1.643980038,-0.40896642,4.733837242,1487.669543,-0.028764135,2.349585591,-0.035492773,0.211514762
TN,1/1/2008,5.3,-1.618272993,-0.516597778,5.281856121,1487.598856,0.507676851,2.286956926,0.556527022,-1.28762565
TN,2/1/2008,5.4,-1.593582755,-1.076918283,4.942981169,1487.503511,0.15723055,2.202504358,0.174862317,-1.099799786
TN,3/1/2008,5.6,-1.469732211,-0.721599648,4.632766676,1487.366086,-0.164495635,2.078613682,-0.194556835,-1.457396916
TN,4/1/2008,5.8,-1.346531949,-0.702612335,4.957749715,1487.187623,0.149087272,1.916120999,0.035496609,-1.231165297
TN,5/1/2008,6.1,-1.123781221,0.272614318,5.007996348,1487.005392,0.188098501,1.752072845,0.091236607,-0.405334587
TN,6/1/2008,6.4,-0.901268885,0.334487128,5.129424046,1486.85022,0.298507544,1.617057904,0.318428613,-0.937615684
TN,7/1/2008,6.6,-0.77877513,0.951153603,5.009203603,1486.72702,0.167535764,1.51573699,0.17828956,-2.144926342
TN,8/1/2008,6.8,-0.656073191,1.083418235,5.069959494,1486.604823,0.217855902,1.416876632,0.29982323,-2.679171305
TN,9/1/2008,7,-0.532930293,1.519547751,5.694311769,1486.428989,0.832134979,1.265562851,0.890077121,-1.585217059
TN,10/1/2008,7.3,-0.3091086,2.165182421,5.893507392,1486.142892,1.021665254,1.004881987,1.090181784,-3.235101474
TN,11/1/2008,7.7,0.015633839,2.509312705,5.607582833,1485.682701,0.726522064,0.570705927,0.957762062,-3.188411376
TN,12/1/2008,8.2,0.441541357,3.293354099,5.725375981,1485.023549,0.83557429,-0.062136027,0.933431452,-2.705984077
TN,1/1/2009,8.7,0.868858169,3.625862653,5.784349291,1484.211221,0.886309765,-0.848167501,0.833284956,-2.751176629
TN,2/1/2009,9.2,1.297825079,4.126686024,5.966891949,1483.351348,1.061136611,-1.682066223,1.186380213,-4.466375563
TN,3/1/2009,9.7,1.728676192,4.691991084,5.666936489,1482.573998,0.753999459,-2.434064476,0.67416011,-4.672506688
TN,4/1/2009,10.1,2.061635595,5.205924339,5.352300026,1481.963559,0.432719331,-3.020064349,0.746037226,-4.973513504
TN,5/1/2009,10.3,2.196914038,5.277254985,5.144481745,1481.52895,0.218793502,-3.431416654,0.118602565,-6.814100263
TN,6/1/2009,10.4,2.234706363,4.741352272,5.577111117,1481.259276,0.645846193,-3.679261942,0.649892714,-6.4010321
TN,7/1/2009,10.5,2.275190462,4.153278882,4.908762762,1481.117202,-0.027554911,-3.801156652,0.225762465,-5.722620552
TN,8/1/2009,10.5,2.218526981,4.030923189,4.825056237,1481.062467,-0.115802175,-3.837552021,-0.122055753,-6.948616323
TN,9/1/2009,10.5,2.164859013,4.104653839,4.679539668,1481.079397,-0.26535918,-3.80428537,-0.072339062,-7.674493469
TN,10/1/2009,10.5,2.114312531,3.75602942,4.86823213,1481.145722,-0.080217666,-3.723759664,-0.16504001,-5.709832477
TN,11/1/2009,10.5,2.066996805,3.974524441,5.109091973,1481.292219,0.157571951,-3.56530043,0.109887466,-6.905516292
TN,12/1/2009,10.5,2.02300479,3.685303162,4.988117392,1481.573243,0.033999718,-3.274627601,0.168563865,-7.111647572
TN,1/1/2010,10.5,1.982413494,3.953400149,5.137995786,1482.01015,0.181743671,-2.830432336,0.163989489,-5.544729799
TN,2/1/2010,10.4,1.845284313,3.160167415,5.291528222,1482.56209,0.33359525,-2.273587041,0.466502347,-4.833634148
TN,3/1/2010,10.2,1.611663347,2.630302688,4.435273591,1483.163577,-0.523897683,-1.669578706,-0.468106156,-4.582738589
TN,4/1/2010,10,1.381582458,1.990932413,4.442186678,1483.755061,-0.517793943,-1.077937201,-0.380246456,-4.414059167
TN,5/1/2010,9.8,1.155061073,1.598310316,4.328530126,1484.280979,-0.631840449,-0.554197548,-0.383885558,-3.913442491
TN,6/1/2010,9.6,0.932107959,1.194086981,5.042267156,1484.668769,0.081920457,-0.170881291,0.20268302,-4.091668636
TN,7/1/2010,9.5,0.812722968,1.395030757,5.39461524,1484.876123,0.434705556,0.029745383,0.542800219,-3.676912497
TN,8/1/2010,9.5,0.796898762,1.600354651,5.074905404,1484.919918,0.115844553,0.064604224,0.242163512,-1.149317901
TN,9/1/2010,9.5,0.784621731,1.481832324,4.984045909,1484.859077,0.026241034,-0.007339183,0.192916548,-0.772684136
TN,10/1/2010,9.6,0.875872118,0.483675744,5.136778545,1484.805818,0.18063122,-0.073820271,0.286319433,0.029923447
TN,11/1/2010,9.7,0.970624108,-0.185198947,5.062115994,1484.836082,0.108022021,-0.058857232,0.146303161,2.521824549
TN,12/1/2010,9.6,0.868845133,-0.952591717,5.264830539,1484.964939,0.313178553,0.052665167,0.468658325,2.57141347
TN,1/1/2011,9.6,0.87049513,-0.901435031,5.108215139,1485.170084,0.159385776,0.238486654,0.412378964,2.999394955
TN,2/1/2011,9.5,0.775527335,-0.995704739,4.570571909,1485.395733,-0.37506461,0.442867164,-0.157495446,2.148324197
TN,3/1/2011,9.4,0.683888268,-1.478963683,4.911303016,1485.580776,-0.030782083,0.604740054,0.219244833,0.909312182
TN,4/1/2011,9.3,0.595518464,-1.456897912,4.002480886,1485.682489,-0.93570297,0.681418776,-0.700775748,1.034748995
TN,5/1/2011,9.3,0.610353179,-0.789075105,4.750690387,1485.698267,-0.183250916,0.67033278,0.143227841,1.374970415
TN,6/1/2011,9.2,0.528323077,-0.021788504,4.414221341,1485.670734,-0.515137394,0.614136503,-0.190851088,0.884246233
TN,7/1/2011,9.2,0.549354112,-0.146395966,5.220904593,1485.662896,0.296468562,0.575859021,0.57357547,1.30781897
TN,8/1/2011,9.1,0.47336816,-0.300618789,5.862606133,1485.703596,0.943437036,0.584361479,1.151723625,0.697552297
TN,9/1/2011,8.9,0.300282858,-0.395751158,5.743346654,1485.783711,0.829790529,0.630537076,1.136719278,0.053248467
TN,10/1/2011,8.8,0.230012193,0.119127758,5.086500797,1485.880533,0.178898208,0.691686741,0.415575723,0.722595475
TN,11/1/2011,8.6,0.062467833,0.206986873,5.027122497,1485.963639,0.125802134,0.737394305,0.293003492,-1.878698786
TN,12/1/2011,8.4,-0.102440328,-0.01585809,4.740367378,1486.011112,-0.154355324,0.745741909,-0.053304718,-2.97799373
TN,1/1/2012,8.2,-0.26480288,0.00709621,5.266072235,1486.038833,0.378248402,0.732603865,0.415822393,-4.725672395
TN,2/1/2012,8.1,-0.32470962,0.640509934,4.649111375,1486.062783,-0.231525418,0.713951329,-0.113477383,-3.520173771
TN,3/1/2012,8,-0.382248303,1.500006819,4.356776004,1486.069499,-0.516401528,0.676303478,-0.379707343,-3.461621043
TN,4/1/2012,8,-0.337504177,1.636514814,4.164664386,1486.055152,-0.700795834,0.61580794,-0.564072335,-3.423706907
TN,5/1/2012,8,-0.290559543,1.604786597,4.013571324,1486.051073,-0.843923716,0.563768438,-0.544055345,-1.09182958
TN,6/1/2012,8,-0.241494097,1.448054062,4.66070205,1486.085251,-0.188584715,0.54814264,-0.083367888,-0.174738698
TN,7/1/2012,8,-0.190385291,1.307866885,5.081631544,1486.181044,0.240797883,0.592249372,0.244209988,0.612515382
TN,8/1/2012,7.9,-0.237308717,0.915170708,5.308506778,1486.329366,0.476374242,0.686962856,0.334705711,1.170998169
TN,9/1/2012,7.8,-0.282338496,0.731420862,5.044206876,1486.491089,0.22102482,0.793110017,0.099782964,1.340049887
TN,10/1/2012,7.8,-0.225546917,0.3874981,5.320921752,1486.607271,0.506937189,0.851695456,0.590962835,-1.667018024
TN,11/1/2012,7.8,-0.167004092,0.379107848,5.535503537,1486.643253,0.730959432,0.828004717,0.802398421,-0.913171392
TN,12/1/2012,7.9,-0.006778393,1.332547393,5.549770396,1486.598562,0.754901755,0.721500978,0.797302136,-0.416873717
TN,1/1/2013,8,0.155063098,1.271054715,5.790410528,1486.477293,1.005438756,0.536208277,1.057713824,0.427258638
TN,2/1/2013,8,0.21845335,1.383373319,5.404896225,1486.323263,0.630023304,0.315869087,0.633339255,0.866505716
TN,3/1/2013,8,0.283324137,1.049175668,5.05621141,1486.198499,0.291612141,0.122429242,0.340847834,0.862462282
TN,4/1/2013,8,0.349605546,1.106671617,4.686574858,1486.139906,-0.067608003,-0.007287413,0.04459344,1.702677838
TN,5/1/2013,7.9,0.317225478,0.802355017,4.043451924,1486.10434,-0.700206066,-0.116508542,-0.729187715,0.178679022
TN,6/1/2013,7.9,0.386109138,0.980010751,4.183594141,1486.043757,-0.549464288,-0.25336095,-0.459219328,0.046081322
TN,7/1/2013,7.8,0.356179282,0.849448231,4.863998746,1485.940827,0.1415862,-0.435258016,-0.049174251,-1.38634542
TN,8/1/2013,7.7,0.327355686,0.927003469,4.973002307,1485.818757,0.261257836,-0.639072069,0.037254043,-2.046548837
TN,9/1/2013,7.6,0.299555379,1.889417445,5.182426377,1485.71757,0.481346953,-0.824856422,0.200513359,-1.944828496
TN,10/1/2013,7.4,0.172692863,1.077918083,5.506675348,1485.66332,0.816230702,-0.966631054,0.535847547,-2.145663469
TN,11/1/2013,7.3,0.146680331,1.423839988,3.790762756,1485.662437,-0.889108331,-1.05802987,-0.884085915,-1.378214668
TN,12/1/2013,7.1,0.02142864,1.052214799,4.784132858,1485.698231,0.11473686,-1.115802082,0.217176207,-1.200523493
TN,1/1/2014,6.9,-0.103152482,1.4654556,4.7915839,1485.75144,0.132534133,-1.159259954,0.158295752,-2.08254239
TN,2/1/2014,6.8,-0.127153473,0.835719364,4.939077063,1485.789283,0.290213393,-1.221225145,0.298865549,-1.318098818
TN,3/1/2014,6.8,-0.050663976,0.669650931,4.839196259,1485.78089,0.200326255,-1.332599482,0.005805003,0.064115384
TN,4/1/2014,6.7,-0.073772653,0.161278124,4.993177863,1485.721628,0.364074556,-1.498039926,0.333581733,-1.218642012
TN,5/1/2014,6.7,0.003432227,0.172010547,4.338573969,1485.666498,-0.28102569,-1.662559285,-0.337918795,-3.019797131
TN,6/1/2014,6.7,0.080862962,0.573076563,4.527168806,1485.680971,-0.083229149,-1.760685078,-0.254111491,-2.699323199
TN,7/1/2014,6.6,0.058431825,0.103097807,4.695359001,1485.771192,0.093824085,-1.786263851,-0.12037596,-3.386717612
TN,8/1/2014,6.6,0.136050464,0.671655599,3.652368544,1485.94132,-0.94067808,-1.735109279,-1.350021449,-2.916410609
TN,9/1/2014,6.5,0.113630077,0.499399636,3.901854986,1486.176407,-0.683114898,-1.62213025,-1.063135801,-1.379314975
TN,10/1/2014,6.4,0.091080811,-0.024275805,3.804266867,1486.428849,-0.773067376,-1.494880168,-1.080975365,0.415371022
TN,11/1/2014,6.3,0.068311938,-0.738377325,4.074559625,1486.644896,-0.495604351,-1.407042391,-0.734040916,-0.409812969
TN,12/1/2014,6.2,0.045232026,-1.201691236,4.327290579,1486.814034,-0.236186816,-1.369055536,-0.425855783,-0.781218363
TN,1/1/2015,6.1,0.021749115,-1.186383161,4.380164477,1486.952185,-0.177124509,-1.364909943,-0.442829881,1.000635492
TN,2/1/2015,6.1,0.097770899,-0.615216143,4.091900244,1487.098672,-0.459711169,-1.35518437,-0.671289459,-0.898676379
TN,3/1/2015,6,0.073204901,-0.560458045,3.344951281,1487.293863,-1.201504693,-1.299402576,-1.392261125,-0.805409894
TN,4/1/2015,5.9,0.047957892,-0.87247983,4.314059576,1487.529712,-0.227770843,-1.205492735,-0.311543964,-0.611407292
TN,5/1/2015,5.8,0.021936076,-0.896183742,4.496243876,1487.778246,-0.041489353,-1.101298197,-0.062262556,1.997507251
TN,6/1/2015,5.7,-0.004954711,-1.172138817,4.245178261,1488.006542,-0.288982863,-1.019603871,-0.335246523,1.134181242
TN,7/1/2015,5.5,-0.132808805,-1.018083248,4.481910826,1488.206821,-0.049199682,-0.968042227,-0.151847496,1.504446387
TN,8/1/2015,5.4,-0.1617205,-0.844162783,4.959881293,1488.393714,0.431305741,-0.931827244,0.093737831,1.922148918
TN,9/1/2015,5.3,-0.191783067,-0.883391893,4.853456434,1488.602854,0.326906387,-0.875164852,-0.142103132,0.790558877
TN,10/1/2015,5.1,-0.323088532,-0.587486371,5.15339708,1488.883547,0.628365964,-0.748579291,0.203804352,1.262297826
TN,11/1/2015,5,-0.355727436,-1.006534116,4.543520927,1489.244013,0.019502526,-0.543673656,-0.23997388,1.55999532
TN,12/1/2015,4.9,-0.389787831,-0.558954382,4.904554445,1489.632575,0.381038052,-0.311945624,0.188699621,3.171645702
TN,1/1/2016,4.8,-0.425355023,-0.642221356,4.908317921,1489.985724,0.384788187,-0.116715826,0.40844529,1.67305295
TN,2/1/2016,4.7,-0.462511309,-0.704385595,4.81372654,1490.259094,0.289660533,-0.002163447,-0.018491366,2.761980785
TN,3/1/2016,4.7,-0.401335705,-1.50968312,4.187298878,1490.45071,-0.337836883,0.029925463,-0.656023696,3.398270762
TN,4/1/2016,4.6,-0.44190366,-1.460485661,4.44332985,1490.601003,-0.083421935,0.020172403,-0.438493977,3.707056663
TN,5/1/2016,4.7,-0.284287524,-1.054142934,4.361611788,1490.752043,-0.167312467,0.010836304,-0.492072054,2.286155294
TN,6/1/2016,4.7,-0.228556238,-1.174411272,5.389496115,1490.925803,0.857833406,0.024078005,0.699216953,1.842714259
TN,7/1/2016,4.8,-0.074776548,-0.727738671,4.150371115,1491.125607,-0.384604274,0.063410881,-0.579655665,3.174478948
TN,8/1/2016,4.8,-0.02301344,-1.428371638,4.416375572,1491.312802,-0.12250159,0.090369542,-0.299085519,1.077568631
TN,9/1/2016,4.9,0.126668682,-0.741994922,3.716202142,1491.454976,-0.827177781,0.072731189,-0.983267955,2.503021078
TN,10/1/2016,4.9,0.174205586,-0.777804344,3.175661053,1491.555382,-1.372833568,0.013936906,-1.524804184,3.415258082
TN,11/1/2016,4.8,0.119532067,-0.754506804,5.167930966,1491.655256,0.613705139,-0.044592469,0.334323867,3.766393582
TN,12/1/2016,4.7,0.062581574,-1.023852153,4.950012935,1491.807735,0.38944542,-0.049531763,0.075766902,2.394719692
TN,1/1/2017,4.6,0.003286633,-1.099283564,4.932930585,1492.041832,0.36541219,0.028318605,-0.024281556,3.272736184
TN,2/1/2017,4.4,-0.158420711,-1.605519984,5.120957082,1492.35473,0.545876898,0.186328466,0.145329797,3.607269106
TN,3/1/2017,4.1,-0.422608439,-1.764766662,4.304277098,1492.707428,-0.27898032,0.385685555,-0.455738217,1.667154629
TN,4/1/2017,3.9,-0.589343311,-1.356867219,4.620790649,1493.076493,0.028731806,0.603141321,-0.206661965,3.529251633
TN,5/1/2017,3.7,-0.758688824,-1.617468002,4.324678798,1493.44064,-0.276812256,0.817594646,-0.44808856,3.963540778
TN,6/1/2017,3.5,-0.93070393,-1.83444087,4.151595657,1493.764958,-0.459965212,0.994310855,-0.798186569,4.669271322
TN,7/1/2017,3.5,-0.905441725,-1.644811142,5.080523853,1494.040152,0.458250887,1.124168898,0.063326842,3.677682632
TN,8/1/2017,3.4,-0.982948124,-1.701808162,4.50272248,1494.260664,-0.130905999,1.201773937,-0.4208034,4.346737796
TN,9/1/2017,3.4,-0.963262056,-1.892557795,4.042254143,1494.411392,-0.603377929,1.212179678,-0.903158999,3.49560379
TN,10/1/2017,3.4,-0.946414865,-1.380435567,3.425719833,1494.500278,-1.232567572,1.163474708,-1.500007752,2.316649205
TN,11/1/2017,3.5,-0.832430463,-1.583727415,4.286698267,1494.560536,-0.384895212,1.0890092,-0.56999832,3.792467778
TN,12/1/2017,3.5,-0.821325459,-1.341504521,3.135245054,1494.637575,-1.550294731,1.034319953,-1.68936521,4.014336017
TN,1/1/2018,3.5,-0.81311004,-1.703726073,4.940619686,1494.774426,0.240506841,1.042557909,0.255349768,4.16795637
TN,2/1/2018,3.5,-0.807788054,-1.535638352,4.852779202,1494.997797,0.137491987,1.1405425,-0.002818813,4.374894052
TN,3/1/2018,3.5,-0.805357076,-1.816080572,4.406592776,1495.281425,-0.324446536,1.302115123,-0.381012142,4.408650718
TN,4/1/2018,3.4,-0.905808447,-1.615182198,4.799155868,1495.543336,0.051809257,1.445394794,0.077128069,3.805014419
TN,5/1/2018,3.5,-0.809127295,-2.357561847,4.839934553,1495.725609,0.075750468,1.512545667,0.119305092,3.722681591
TN,6/1/2018,3.5,-0.815291759,-2.373877913,5.170254594,1495.849087,0.388727489,1.524484657,0.312485942,4.35498818
TN,7/1/2018,3.5,-0.824273733,-2.456839138,4.747752929,1495.94416,-0.051598699,1.511663422,-0.083555972,4.441980315
TN,8/1/2018,3.5,-0.836038822,-2.322341005,4.705793408,1496.058077,-0.111843201,1.521381422,-0.242709752,5.13851256
TN,9/1/2018,3.5,-0.850546271,-2.470757759,5.115637986,1496.234777,0.279277379,1.597615391,0.500137505,4.798345484
TN,10/1/2018,3.5,-0.867748871,-2.688802322,4.712119279,1496.487965,-0.143382037,1.754096433,0.053863308,4.601447797
TN,11/1/2018,3.5,-0.887592854,-1.784921379,5.094039055,1496.812007,0.219000469,1.985205833,0.318631553,4.010410422
TN,12/1/2018,3.4,-1.010017754,-2.078779158,4.86800088,1497.183374,-0.02695028,2.267415443,0.053035552,4.125406841
TN,1/1/2019,3.4,-1.034956257,-1.583511041,5.42188484,1497.551925,0.506665369,2.550569299,0.185158713,4.290349354
TN,2/1/2019,3.4,-1.062333256,-1.991637936,5.27862866,1497.866356,0.342804915,2.783330887,0.292549411,3.783612804
TN,3/1/2019,3.3,-1.192065658,-0.832934323,4.809237987,1498.115108,-0.147510128,2.954090691,-0.024832143,5.110967991
TN,4/1/2019,3.3,-1.224062173,-0.94541205,4.003015514,1498.318425,-0.974963849,3.083018595,-0.796867759,3.302053937
TN,5/1/2019,3.3,-1.258222313,-0.977677756,4.631147047,1498.469687,-0.368356082,3.163398605,0.127118563,3.811771147
TN,6/1/2019,3.3,-1.294436144,-1.348312151,4.934804742,1498.549174,-0.08649279,3.175391361,0.111494669,4.714469638
TN,7/1/2019,3.3,-1.332584025,-1.773219366,4.659568841,1498.575738,-0.383769008,3.137704862,-0.11675555,4.058477243
TN,8/1/2019,3.3,-1.372536326,-1.15949598,5.04924704,1498.59302,-0.016351648,3.093810346,0.237149487,5.132736663
TN,9/1/2019,3.4,-1.314153136,-1.404067071,5.274909477,1498.645901,0.18685778,3.088397315,0.225644459,5.363672078
TN,10/1/2019,3.4,-1.357283953,-1.42493489,4.182028158,1498.708082,-0.928640241,3.094949169,-0.476233746,4.776560209
TN,11/1/2019,3.5,-1.301768133,-1.94340376,5.025815818,1498.698631,-0.107605938,3.032292397,0.318826687,3.362156675
TN,12/1/2019,3.6,-1.247434562,-1.764271261,4.925751543,1498.563853,-0.230526025,2.84646999,0.277234652,3.140433145
TX,7/1/2001,5,-1.290828391,,4.883860604,1611.943116,-0.418549241,0.954370447,,
TX,8/1/2001,5.2,-1.080564429,,4.913953527,1611.889503,-0.369366811,0.776602356,,
TX,9/1/2001,5.4,-0.870290507,,6.083458621,1611.813645,0.819231019,0.576581517,,
TX,10/1/2001,5.6,-0.659988328,,6.075117223,1611.733436,0.829991667,0.372189195,,
TX,11/1/2001,5.8,-0.449632877,,5.581053629,1611.667194,0.355039186,0.181724905,,
TX,12/1/2001,6,-0.239194051,,5.515572696,1611.644399,0.308671788,0.034648718,,
TX,1/1/2002,6.1,-0.128638272,,5.504131467,1611.680612,0.316337129,-0.053500511,,
TX,2/1/2002,6.2,-0.017930123,,5.067642778,1611.764165,-0.101063719,-0.094413779,,
TX,3/1/2002,6.3,0.092966812,,4.769833194,1611.874964,-0.379818401,-0.108206499,,
TX,4/1/2002,6.3,0.104089083,,4.662928115,1612.015882,-0.467714947,-0.092026492,,
TX,5/1/2002,6.3,0.115472524,,4.876138026,1612.187948,-0.235553366,-0.044865825,,
TX,6/1/2002,6.4,0.227152167,,4.649386956,1612.38262,-0.443416519,0.02471351,,
TX,7/1/2002,6.4,0.239162151,,5.219226377,1612.573946,0.145241994,0.090741311,,
TX,8/1/2002,6.4,0.251534863,,5.153605014,1612.742302,0.09836925,0.133572552,,
TX,9/1/2002,6.4,0.264300846,,5.457604916,1612.870646,0.421044528,0.136146782,,
TX,10/1/2002,6.4,0.277488701,,4.959757071,1612.943442,-0.058204715,0.082906507,,
TX,11/1/2002,6.5,0.391124988,,5.087177729,1612.988073,0.087730993,0.001211203,,
TX,12/1/2002,6.6,0.505234129,,5.275550712,1613.033702,0.294529146,-0.079798807,,
TX,1/1/2003,6.7,0.619837526,,5.321975102,1613.105916,0.35928182,-0.134558405,,
TX,2/1/2003,6.7,0.634952683,,5.59404521,1613.217517,0.649574046,-0.150288956,,
TX,3/1/2003,6.8,0.750592323,,5.659937652,1613.349468,0.733570392,-0.146048317,,
TX,4/1/2003,6.9,0.866764266,,5.477816945,1613.458338,0.569418309,-0.165287012,,
TX,5/1/2003,6.9,0.883470543,,5.076090895,1613.508924,0.185502881,-0.243227922,,
TX,6/1/2003,6.9,0.900706498,,4.863102335,1613.51556,-0.009860174,-0.365554459,,
TX,7/1/2003,6.9,0.918460655,,4.564570615,1613.516199,-0.290980057,-0.494329517,,
TX,8/1/2003,6.8,0.836714591,,5.063925919,1613.543141,0.225544946,-0.597265533,,
TX,9/1/2003,6.7,0.755442794,,4.841395003,1613.622718,0.019915362,-0.648041577,,
TX,10/1/2003,6.6,0.674613297,,4.415775433,1613.752007,-0.389099208,-0.649582904,,
TX,11/1/2003,6.5,0.594188304,,4.727277105,1613.905144,-0.061316991,-0.627754689,,
TX,12/1/2003,6.4,0.514124812,,4.515667162,1614.056276,-0.256995961,-0.608402892,,
TX,1/1/2004,6.3,0.434375237,,4.812068414,1614.188102,0.054962046,-0.608820298,,
TX,2/1/2004,6.2,0.354888023,,4.396878793,1614.300951,-0.345067699,-0.628662371,,
TX,3/1/2004,6.2,0.375608267,,4.390853934,1614.419683,-0.336352651,-0.643048066,,
TX,4/1/2004,6.1,0.296478324,,4.121745099,1614.564331,-0.591161969,-0.631921969,,
TX,5/1/2004,6.1,0.317437653,,4.832754662,1614.742695,0.133688891,-0.587452383,,
TX,6/1/2004,6,0.238423424,-0.678359851,4.779347166,1614.947483,0.093651205,-0.516898442,-0.007274096,-2.042366074
TX,7/1/2004,5.9,0.15937036,-0.558030285,4.723503603,1615.166543,0.050691668,-0.432373875,-0.066747932,-1.14387521
TX,8/1/2004,5.9,0.180211341,-0.351466729,4.691956413,1615.388838,0.031527695,-0.344871034,0.034738563,-0.843975921
TX,9/1/2004,5.9,0.20087802,-0.229095149,4.812111719,1615.598423,0.163549999,-0.270290103,0.050939334,-0.945474375
TX,10/1/2004,5.9,0.221300658,-0.108082478,4.611848437,1615.786025,-0.02537816,-0.217853717,-0.089677827,-0.74710877
TX,11/1/2004,5.9,0.241407966,-0.236101818,5.089576411,1615.957084,0.463136143,-0.182073142,0.323608003,-1.810620048
TX,12/1/2004,5.8,0.161126948,-0.41811084,4.111779028,1616.126864,-0.504440425,-0.147630142,-0.633804614,-1.118757252
TX,1/1/2005,5.8,0.180382746,-0.387357757,4.620187854,1616.309301,0.013603405,-0.100534791,-0.309108493,-1.355424426
TX,2/1/2005,5.7,0.099099257,-0.402827371,4.368033308,1616.504889,-0.229518351,-0.04023867,-0.586758114,-1.153987962
TX,3/1/2005,5.6,0.017198988,-0.593857587,4.240754877,1616.715111,-0.348382715,0.034797989,-0.77856755,-0.297015626
TX,4/1/2005,5.5,-0.065396321,-0.854365303,4.565413041,1616.932883,-0.015943943,0.117546341,-0.347896484,0.380318268
TX,5/1/2005,5.4,-0.14876506,-0.823588469,4.663223071,1617.151508,0.089001187,0.201367046,-0.182599314,0.944720156
TX,6/1/2005,5.3,-0.232985117,-0.816497406,4.007294766,1617.352676,-0.560449452,0.268003641,-0.726191968,-0.179350999
TX,7/1/2005,5.3,-0.21813323,-0.814618101,4.393857004,1617.509271,-0.168079596,0.29039431,-0.289278456,-0.147332769
TX,8/1/2005,5.4,-0.10428434,-0.474243454,4.430155151,1617.61368,-0.126652167,0.260976849,-0.358614222,-0.025434077
TX,9/1/2005,5.4,-0.091511705,-0.323074493,4.75442579,1617.682841,0.202062427,0.196740249,-0.06629802,-0.140445772
TX,10/1/2005,5.4,-0.079887779,-0.151563357,4.451239169,1617.752294,-0.097371581,0.133269938,-0.330671626,0.239306201
TX,11/1/2005,5.4,-0.069484308,-0.00511216,4.093410726,1617.840333,-0.452146324,0.088905488,-0.61848012,-0.128805871
TX,12/1/2005,5.3,-0.160372424,0.00481488,4.156474717,1617.947726,-0.386734371,0.064460676,-0.506418476,-0.430282407
TX,1/1/2006,5.3,-0.152622722,0.136376004,4.634756318,1618.083052,0.093186122,0.068558042,-0.035866889,-0.248463104
TX,2/1/2006,5.2,-0.246304558,0.155177896,4.496417746,1618.246056,-0.044222976,0.100987005,-0.19164146,0.005546033
TX,3/1/2006,5.2,-0.241486111,0.027156601,4.487752384,1618.425636,-0.052669353,0.150685983,-0.245694607,-0.215709275
TX,4/1/2006,5.2,-0.238233662,0.122301556,4.436330854,1618.615992,-0.10458311,0.211899713,-0.25983171,-0.196983747
TX,5/1/2006,5.2,-0.236611626,0.052560027,4.637979622,1618.819226,0.095861895,0.286770113,-0.233410961,-0.178774059
TX,6/1/2006,5.2,-0.23668258,0.075659386,4.56489044,1619.032933,0.020857902,0.372931681,-0.266660001,-0.200502192
TX,7/1/2006,5.1,-0.338507276,0.054773344,5.031664359,1619.275079,0.485005708,0.48838757,0.116044006,-0.411471489
TX,8/1/2006,5,-0.44214464,-0.256958342,4.481536167,1619.543912,-0.068460312,0.631419134,-0.365326937,-0.500280395
TX,9/1/2006,4.8,-0.647650985,-0.602621687,3.936839981,1619.809956,-0.617210198,0.772582224,-0.970428505,0.120642452
TX,10/1/2006,4.7,-0.755079214,-0.705169436,3.966406128,1620.052624,-0.592417252,0.891315699,-0.836048921,0.434176863
TX,11/1/2006,4.6,-0.864477231,-0.920389628,3.946735746,1620.253735,-0.617579202,0.969456135,-1.007780722,0.607737616
TX,12/1/2006,4.5,-0.975887114,-0.840004889,4.071002408,1620.396587,-0.499516768,0.990316819,-0.734477328,0.182989599
