state,year,month,articles_all,articles_EPU_BBD,articles_EPU_Composite,articles_EPU_National,articles_EPU_State,ym,EPU_BBD,mean_frac_EPU_BBD,EPU_National,mean_frac_EPU_National,EPU_State,mean_frac_EPU_State,EPU_Composite,mean_frac_EPU_Composite
OH,2015,1,29949,19,29,21,11,2015,87.952751,.0010791318,97.210938,.00074440509,50.920017,.00061379105,134.24368,.0011515013
OH,2015,2,27531,13,14,3,11,2015.0834,65.463547,.00094243739,15.106973,.00066509499,55.392235,.0005568171,70.499207,.0010158723
OH,2015,3,30423,13,21,14,14,2015.1666,59.240604,.00081277476,63.797573,.000628201,63.797573,.00057128526,95.696365,.00094397966
OH,2015,4,30111,20,24,19,10,2015.25,92.083748,.00087110733,87.479561,.00068776711,46.041874,.00048081836,110.5005,.00097315933
OH,2015,5,29943,14,16,13,6,2015.3334,64.820274,.00083972292,60.190258,.00062175852,27.780119,.00058561016,74.080322,.00097423582
OH,2015,6,27178,17,29,17,16,2015.4166,86.718071,.00086874538,86.718071,.00068344316,81.617004,.00060447335,147.93083,.0010856697
OH,2015,7,25929,17,19,16,4,2015.5,90.895279,.00093154231,85.5485,.00080154545,21.387125,.00069552817,101.58884,.0012808249
OH,2015,8,28207,25,23,21,8,2015.5834,122.87437,.00089440244,103.21447,.0007641493,39.319798,.00053948531,113.04442,.0010354859
OH,2015,9,30009,38,49,43,12,2015.6666,175.5538,.0010553686,198.65298,.00090818136,55.438042,.00052962813,226.37201,.00122547
OH,2015,10,32423,26,29,25,10,2015.75,111.17274,.00084138114,106.89687,.00076002954,42.758747,.00045280927,124.00037,.0010319257
OH,2015,11,29618,10,19,17,7,2015.8334,46.808254,.00076475972,79.574028,.00065592065,32.765778,.00043518373,88.935684,.00090626022
OH,2015,12,28809,16,18,17,4,2015.9166,76.996323,.00086657651,81.808586,.00074693485,19.249081,.00054534222,86.620857,.0010612224
OH,2016,1,28308,24,32,19,15,2016,117.53852,.0011175139,93.051331,.0007523871,73.461571,.00077453692,156.71802,.0012911606
OH,2016,2,27439,20,21,18,10,2016.0834,101.05083,.0010786338,90.945747,.00070465868,50.525414,.00064089557,106.10337,.0011114388
OH,2016,3,31506,25,23,20,7,2016.1666,110.00816,.00074145879,88.006531,.00051343377,30.802286,.00055657123,101.20751,.00085536664
OH,2016,4,30508,17,25,18,11,2016.25,77.252647,.00085719983,81.796913,.00062264036,49.987003,.00064791535,113.60683,.0010272054
OH,2016,5,30452,13,15,8,10,2016.3334,59.184189,.00092126697,36.42104,.0007065286,45.526299,.00064789259,68.289452,.0011240043
OH,2016,6,28379,51,67,49,37,2016.4166,249.14447,.0016926853,239.3741,.0012436758,180.75186,.0015633731,327.30743,.0022573327
OH,2016,7,28492,31,48,38,21,2016.5,150.84013,.0010913467,184.90082,.00092010607,102.18203,.00085297268,233.55891,.0014638074
OH,2016,8,29026,16,19,13,6,2016.5834,76.420692,.00095815206,62.091808,.00085819676,28.657759,.00058660452,90.749573,.0012078595
OH,2016,9,30269,11,18,15,7,2016.6666,50.381695,.00069373939,68.702309,.00060476147,32.061081,.00049225858,82.442772,.00093438936
OH,2016,10,31270,21,29,24,10,2016.75,93.104263,.00088655553,106.40488,.00076234841,44.335365,.00066352816,128.57256,.0011320541
OH,2016,11,29951,41,44,40,12,2016.8334,189.78011,.0018059908,185.15134,.0017345647,55.545395,.00077960518,203.66646,.0021026696
OH,2016,12,30708,37,43,33,23,2016.9166,167.04303,.0015937363,148.98433,.0014002952,103.83756,.00081811496,194.13109,.001822965
OH,2017,1,30295,39,49,36,19,2017,178.4727,.0016892108,164.74403,.0013070027,86.948242,.00091936724,224.23494,.0018633206
OH,2017,2,28295,21,23,20,6,2017.0834,102.89346,.001671922,97.993774,.0013498162,29.39813,.00077663129,112.69283,.0018046921
OH,2017,3,30301,28,25,21,10,2017.1666,128.10889,.0014422081,96.081657,.0011154758,45.75317,.00074408477,114.38293,.0015577083
OH,2017,4,29639,43,42,39,7,2017.25,201.13287,.0012682487,182.42285,.0010122834,32.742561,.00081171957,196.45538,.0015572201
OH,2017,5,29408,23,31,25,15,2017.3334,108.42777,.0012428662,117.85627,.00096020539,70.71376,.0007268507,146.14177,.0014322301
OH,2017,6,28286,26,31,13,22,2017.4166,127.43243,.0012138102,63.716217,.00085407915,107.82745,.00073586201,151.93867,.0013643972
OH,2017,7,26793,24,24,21,7,2017.5,124.18469,.0013184983,108.66161,.0010416295,36.220535,.00070681854,124.18469,.0014551845
OH,2017,8,29811,16,19,14,11,2017.5834,74.408333,.00097721466,65.1073,.00087638147,51.155731,.0005676552,88.359901,.0012194912
OH,2017,9,29666,26,29,21,11,2017.6666,121.50455,.0010689804,98.138283,.00095414557,51.405769,.00064528396,135.52429,.0012243586
OH,2017,10,29960,16,16,15,4,2017.75,74.038284,.00082118571,69.410889,.00068828306,18.509571,.00059530122,74.038284,.0010329785
OH,2017,11,29342,27,29,27,9,2017.8334,127.57108,.0011289645,127.57108,.00089216337,42.523693,.00061075069,137.02078,.0012277032
OH,2017,12,28531,17,18,18,7,2017.9166,82.605713,.0010945724,87.464874,.00087325578,34.014114,.00057611527,87.464874,.0012043769
OH,2018,1,28709,15,19,11,9,2018,72.435486,.0014347679,53.119354,.0011613171,43.461288,.00074386754,91.75161,.0015601625
OH,2018,2,26474,15,16,16,3,2018.0834,78.550667,.0010968501,83.787376,.00085711811,15.710133,.00068330608,83.787376,.0011858142
OH,2018,3,29409,21,24,21,8,2018.1666,98.995903,.0010267195,98.995903,.00080330402,37.712723,.00059299287,113.13817,.0011581953
OH,2018,4,31620,13,19,13,13,2018.25,56.998005,.001263314,56.998005,.0011829194,56.998005,.00071567862,83.304779,.0015509725
OH,2018,5,34857,19,22,18,9,2018.3334,75.568665,.0011490869,71.59137,.0010980603,35.795685,.00068339147,87.500565,.0014555969
OH,2018,6,29208,39,40,38,10,2018.4166,185.11472,.0012719329,180.36818,.0011771637,47.465313,.0007013221,189.86125,.0015782646
OH,2018,7,26482,20,32,29,5,2018.5,104.70258,.0012479294,151.81874,.0011118754,26.175644,.00057751453,167.52414,.0014039631
OH,2018,8,28857,27,32,27,7,2018.5834,129.71516,.0010374727,129.71516,.00094819622,33.62986,.00064701971,153.7365,.001308466
OH,2018,9,27351,15,17,15,7,2018.6666,76.031967,.00093969342,76.031967,.00075835438,35.481583,.00058950554,86.169563,.0010694308
OH,2018,10,27312,18,17,16,2,2018.75,91.368637,.0011310066,81.216568,.00077519385,10.152071,.00074635277,86.29261,.0012530804
OH,2018,11,25908,18,17,14,4,2018.8334,96.320068,.00096110301,74.915604,.00082745939,21.404459,.00066122646,90.968956,.0012528809
OH,2018,12,24268,24,29,23,9,2018.9166,137.10567,.0016538919,131.39293,.0014375418,51.414627,.00070789194,165.66936,.0018979937
OH,2019,1,25027,22,30,24,8,2019,121.86867,.0018742851,132.94763,.001591075,44.315876,.00097222219,166.18454,.0022374026
OH,2019,2,23301,14,14,13,1,2019.0834,83.29744,.0011479808,77.347618,.00089124404,5.9498172,.0007518187,83.29744,.0013810138
OH,2019,3,26176,6,9,6,4,2019.1666,31.777969,.0013724868,31.777969,.00082789065,21.185314,.00092429109,47.66695,.0014839243
OH,2019,4,26269,8,13,6,9,2019.25,42.220619,.0010208082,31.665464,.00078589056,47.498199,.0007954844,68.608513,.0012691307
OH,2019,5,26251,11,13,9,5,2019.3334,58.093159,.0010946159,47.530766,.00092003442,26.405983,.00069731392,68.655556,.0013462779
OH,2019,6,23527,24,29,25,10,2019.4166,141.4239,.0017153622,147.31657,.0012320695,58.926632,.00079864776,170.88724,.0017098595
OH,2019,7,23192,14,14,13,3,2019.5,83.688934,.0014053553,77.711151,.001067164,17.93334,.00081209384,83.688934,.001546901
OH,2019,8,24642,27,31,28,7,2019.5834,151.90288,.0019739571,157.5289,.0018084494,39.382225,.00078592333,174.407,.0022951115
OH,2019,9,23395,17,22,21,4,2019.6666,100.74049,.0014460852,124.44412,.0012036492,23.703644,.00066694862,130.37004,.0015821257
OH,2019,10,25578,22,24,21,4,2019.75,119.24338,.0010775343,113.82323,.00095110328,21.680614,.00064771943,130.08368,.0013588585
OH,2019,11,23664,22,21,19,3,2019.8334,128.88806,.00090778957,111.31242,.00094794482,17.575644,.00057560438,123.02951,.0012489387
OH,2019,12,22484,12,12,8,4,2019.9166,73.99218,.001424562,49.328125,.0011813689,24.664063,.00089352072,73.99218,.001722795
OH,2020,1,23505,8,17,8,10,2020,47.185429,.0012844494,47.185429,.0010550431,58.981785,.00070251076,100.26904,.0015121051
OH,2020,2,22642,10,11,10,3,2020.0834,61.229874,.0012383052,61.229874,.0010314026,18.368961,.00078875368,67.352867,.0015179527
OH,2020,3,20651,57,79,54,55,2020.1666,382.65903,.0040021716,362.51907,.0037457426,369.23236,.0037237455,530.35193,.0059910016
OH,2020,4,18585,71,115,59,79,2020.25,529.63165,.0058988528,440.11646,.0059776646,589.30847,.0061917063,857.85413,.0096320212
OH,2020,5,18073,72,121,57,80,2020.3334,552.30682,.005092219,437.24292,.0036390491,613.67426,.0053728269,928.18231,.0074192677
OH,2020,6,17570,28,73,32,48,2020.4166,220.93497,.0030571944,252.4971,.0027036082,378.74567,.0032572506,576.00897,.0048816367
OH,2020,7,16881,38,70,41,37,2020.5,312.07831,.003652608,336.71609,.0031803725,303.86572,.0031503011,574.8811,.0054160939
OH,2020,8,22733,61,94,69,39,2020.5834,372.00711,.0030321879,420.79495,.0027565267,237.84062,.0027175667,573.2569,.004380797
OH,2020,9,22105,79,101,78,34,2020.6666,495.46701,.0027870263,489.19525,.0023605323,213.23897,.0021445279,633.44519,.0037984801
OH,2020,10,23803,97,113,97,23,2020.75,564.96063,.002829381,564.96063,.0024101487,133.95975,.0022620463,658.15009,.0037498465
OH,2020,11,20708,69,91,86,22,2020.8334,461.94376,.0030620773,575.75598,.0024954921,147.28641,.0022202877,609.23016,.0038128574
OH,2020,12,21897,57,68,30,51,2020.9166,360.88467,.0026494709,189.93929,.0023033987,322.89679,.0019263005,430.52905,.003381334
OH,2021,1,21571,79,82,70,21,2021,507.73254,.0026355239,449.88959,.0019913465,134.96687,.0022435985,527.01349,.0034429447
OH,2021,2,19328,18,31,19,21,2021.0834,129.11115,.0021769435,136.284,.0015028757,150.62968,.0018635233,222.35809,.0027799183
OH,2021,3,20226,37,42,34,18,2021.1666,253.61206,.0018906179,233.04892,.0013515572,123.37884,.0017413716,287.88397,.0027359838
OH,2021,4,20255,15,34,18,21,2021.25,102.6685,.0015766185,123.20219,.0011000034,143.73589,.0013459919,232.71524,.0019509488
OH,2021,5,20012,26,29,21,11,2021.3334,180.11963,.0016261508,145.48123,.0011839514,76.204453,.0013532029,200.90265,.0020138915
OH,2021,6,18833,21,29,18,13,2021.4166,154.58878,.0014675733,132.50467,.0010521703,95.697815,.0010911393,213.47974,.0017533178
OK,1990,1,11475,7,8,6,4,1990,103.62621,.0012600399,88.822464,.00091688626,59.214977,.00051644171,118.42995,.0012846217
OK,1990,2,11072,11,11,8,3,1990.0834,168.7683,.0013702093,122.74058,.0010864731,46.027718,.00059990247,168.7683,.0015235607
OK,1990,3,12010,2,3,2,1,1990.1666,28.288588,.00091396435,28.288588,.00073606841,14.144294,.00044698062,42.432877,.0010268234
OK,1990,4,11975,11,14,13,2,1990.25,156.04198,.0010603321,184.41324,.00091504643,28.371267,.00044073313,198.59886,.0011669525
OK,1990,5,12087,13,13,12,6,1990.3334,182.70442,.00094305654,168.65025,.00081698067,84.325127,.00048538329,182.70442,.0010924108
OK,1990,6,11323,4,4,2,3,1990.4166,60.00988,.0010073726,30.00494,.00080237328,45.007408,.00049895799,60.00988,.0011679435
OK,1990,7,11726,10,9,5,4,1990.5,144.86864,.00099532143,72.434319,.00086463743,57.947456,.00042545365,130.38177,.0011236117
OK,1990,8,12529,19,23,16,9,1990.5834,257.60925,.0016604462,216.93411,.0016191093,122.02544,.00060336513,311.84277,.0019582582
OK,1990,9,11368,12,14,11,4,1990.6666,179.31699,.0016336507,164.3739,.0016356569,59.772327,.00057101541,209.20316,.0019382397
OK,1990,10,11768,11,10,9,1,1990.75,158.78676,.001792448,129.91644,.0013502451,14.43516,.00078846753,144.35159,.0018865259
OK,1990,11,11770,25,29,25,9,1990.8334,360.81766,.0018828842,360.81766,.0016045932,129.89436,.00098449702,418.54849,.0022068117
OK,1990,12,11444,8,10,6,7,1990.9166,118.75076,.0015219566,89.063072,.0013463683,103.90691,.00075195957,148.43845,.001841925
OK,1991,1,11417,22,20,19,3,1991,327.33688,.0026351439,282.70004,.0020730132,44.636848,.0010291957,297.57898,.0028475639
OK,1991,2,10935,9,12,8,5,1991.0834,139.81314,.0016175739,124.27834,.001244921,77.673965,.00087791093,186.41751,.0018823621
OK,1991,3,11943,15,17,16,2,1991.1666,213.35463,.0011877454,227.57828,.00099964824,28.447285,.00071917591,241.80193,.0015779198
OK,1991,4,10797,8,5,4,1,1991.25,125.86678,.0010531603,62.933392,.00088189548,15.733348,.00057461916,78.66674,.0012864338
OK,1991,5,11732,3,5,2,4,1991.3334,43.438366,.00085153832,28.958908,.00067575788,57.917816,.00065110135,72.39727,.0011297059
OK,1991,6,11476,5,6,5,1,1991.4166,74.012268,.00085637503,74.012268,.00059214345,14.802454,.00061616319,88.81472,.0010667901
OK,1991,7,11411,10,10,7,3,1991.5,148.86772,.001052976,104.20741,.00092169771,44.660316,.00059717742,148.86772,.0012921274
OK,1991,8,11863,9,13,11,4,1991.5834,128.87605,.0010819869,157.51518,.00088166771,57.278248,.00050852442,186.1543,.0012488334
OK,1991,9,10804,8,12,10,4,1991.6666,125.78524,.0011431605,157.23155,.0010499838,62.89262,.00063765398,188.67786,.0014098755
OK,1991,10,11991,14,12,10,4,1991.75,198.33386,.001099152,141.66705,.00097909966,56.666824,.00056097808,170.00046,.0013141128
OK,1991,11,11224,9,12,7,7,1991.8334,136.21318,.0017294771,105.94358,.0014537001,105.94358,.00084129552,181.61757,.0019750868
OK,1991,12,11040,14,18,12,12,1991.9166,215.41861,.0017888681,184.64452,.0014138642,184.64452,.00089916552,276.96677,.0020267493
OK,1992,1,11757,13,14,11,5,1992,187.83266,.0016965258,158.93532,.0012427398,72.243324,.00088148209,202.28131,.0019013959
OK,1992,2,11246,16,20,16,7,1992.0834,241.68303,.001523176,241.68303,.0012877453,105.73633,.00062100188,302.10379,.0017482756
OK,1992,3,12266,10,8,6,3,1992.1666,138.49092,.0012255402,83.094559,.00097938336,41.547279,.00077928958,110.79273,.001437119
OK,1992,4,12187,10,9,7,2,1992.25,139.38866,.0010539904,97.572067,.0008592385,27.877731,.00062035088,125.44979,.0012152477
OK,1992,5,12355,4,4,2,2,1992.3334,54.997314,.00090954156,27.498657,.00061311759,27.498657,.00057607656,54.997314,.00095044938
OK,1992,6,11280,10,12,8,6,1992.4166,150.59659,.0011660709,120.47727,.00096051459,90.357956,.0006980825,180.71591,.0014356638
OK,1992,7,11505,15,16,14,5,1992.5,221.47713,.0013200389,206.71199,.0012322509,73.825706,.00063978543,236.24226,.0015858675
OK,1992,8,11305,12,12,10,8,1992.5834,180.31628,.0014519981,150.26357,.001378628,120.21085,.00065854681,180.31628,.0016825487
OK,1992,9,11833,9,11,8,3,1992.6666,129.20279,.0014577804,114.84693,.0013308472,43.067596,.0010913272,157.91452,.0019630278
OK,1992,10,9275,9,8,7,3,1992.75,164.8363,.0017056197,128.20601,.0015417325,54.945431,.00090921903,146.52115,.002065897
OK,1992,11,8776,9,13,10,5,1992.8334,174.20882,.0013848873,193.56537,.0014151287,96.782684,.00085027609,251.63496,.0017631964
OK,1992,12,9098,3,5,5,1,1992.9166,56.014385,.00094010081,93.357315,.00079091231,18.671463,.00054000213,93.357315,.0011531537
OK,1993,1,8974,9,10,9,2,1993,170.36513,.0011404681,170.36513,.00083006226,37.858917,.00059251435,189.29459,.0012666181
OK,1993,2,8491,6,8,5,3,1993.0834,120.03742,.0012342877,100.03119,.00092332502,60.018711,.00051291205,160.0499,.0012675298
OK,1993,3,9269,7,12,8,6,1993.1666,128.289,.0014154038,146.616,.0010159595,109.962,.00079720368,219.924,.0014642822
OK,1993,4,9167,15,15,13,6,1993.25,277.96381,.0011537422,240.90198,.0010110803,111.18552,.00062655221,277.96381,.0012971807
OK,1993,5,9380,12,13,9,6,1993.3334,217.32147,.001384825,162.99112,.0010611225,108.66074,.00049857341,235.43161,.0014001384
OK,1993,6,8805,8,11,9,4,1993.4166,154.34227,.0012567338,173.63506,.00093858654,77.171135,.0004790324,212.22063,.0012993916
OK,1993,7,8876,13,9,9,4,1993.5,248.79997,.0011783903,172.24612,.00093623693,76.553841,.00051366852,172.24612,.001219256
OK,1993,8,9185,15,14,13,3,1993.5834,277.4191,.0014508042,240.4299,.0011626419,55.483818,.00042396906,258.9245,.0014215321
OK,1993,9,9160,6,7,5,2,1993.6666,111.27049,.0011574024,92.725418,.0011422549,37.090168,.000448151,129.81558,.0013677392
OK,1993,10,9757,6,7,2,6,1993.75,104.4622,.00083874969,34.820736,.0007559337,104.4622,.00044079201,121.87257,.00099405413
OK,1993,11,9370,5,5,5,2,1993.8334,90.647255,.0010320338,90.647255,.00097660348,36.258904,.00046064093,90.647255,.0011957814
OK,1993,12,9185,7,8,4,4,1993.9166,129.46225,.00094817451,73.978432,.00071673805,73.978432,.00048234925,147.95686,.00095736241
OK,1994,1,9403,10,11,8,5,1994,180.65826,.00096281007,144.5266,.00076270924,90.329132,.00052518857,198.72409,.0011595123
OK,1994,2,8901,2,3,2,1,1994.0834,38.169411,.00082696916,38.169411,.00071366422,19.084705,.00041053051,57.254116,.00094296725
OK,1994,3,9939,4,6,4,2,1994.1666,68.366219,.00082222826,68.366219,.00074883254,34.183109,.00043932814,102.54933,.0010342324
OK,1994,4,9744,1,4,1,3,1994.25,17.433596,.00099631411,17.433596,.0008603984,52.300789,.00048135416,69.734383,.0011527088
OK,1994,5,9809,7,8,7,1,1994.3334,121.2265,.0011909286,121.2265,.0010480514,17.318071,.0004394287,138.54457,.0013107898
OK,1994,6,9042,4,5,5,1,1994.4166,75.148399,.00082762731,93.935501,.00075586612,18.7871,.00040942593,93.935501,.00097596983
OK,1994,7,9255,4,7,6,3,1994.5,73.418892,.00088695349,110.12834,.00086039776,55.064171,.00036193151,128.48306,.0010158583
OK,1994,8,9808,4,6,5,2,1994.5834,69.27935,.00084238162,86.599182,.00078641361,34.639675,.00041478168,103.91902,.0010357876
OK,1994,9,9361,6,8,7,2,1994.6666,108.88129,.00084059749,127.02817,.00071099726,36.293762,.00045574032,145.17505,.00099242851
OK,1994,10,9572,6,7,2,6,1994.75,106.48117,.00081970735,35.493721,.00071944104,106.48117,.00049262366,124.22803,.00098880311
OK,1994,11,9233,6,8,6,3,1994.8334,110.39075,.0010662832,110.39075,.0010201865,55.195374,.00048328788,147.18767,.001286465
OK,1994,12,9197,6,7,6,3,1994.9166,110.82285,.00085523369,110.82285,.0007344113,55.411423,.00051755056,129.29332,.0010255993
OK,1995,1,9104,7,5,4,2,1995,130.61411,.0011704899,74.636627,.0010269395,37.318314,.00054266793,93.295784,.0013572243
OK,1995,2,8730,9,10,9,2,1995.0834,175.12677,.0012427,175.12677,.0010726608,38.917061,.00065989268,194.5853,.0014098691
OK,1995,3,9227,7,6,5,1,1995.1666,128.87294,.00088269508,92.052109,.00073109829,18.410421,.00045621581,110.46253,.0010008449
OK,1995,4,9941,2,4,4,1,1995.25,34.176231,.00072829874,68.352463,.00068149081,17.088116,.00041849873,68.352463,.00094050739
OK,1995,5,9439,5,6,6,1,1995.3334,89.984619,.00072612549,107.98154,.00055824086,17.996923,.00047507894,107.98154,.00085730921
OK,1995,6,8384,5,5,4,1,1995.4166,101.30782,.00094459159,81.046257,.00075373368,20.261564,.00047218573,101.30782,.0010719508
OK,1995,7,8505,9,10,8,4,1995.5,179.75975,.00089161983,159.78644,.00077375723,79.893219,.00038128087,199.73305,.0009486347
OK,1995,8,8758,1,4,1,4,1995.5834,19.396318,.00050637225,19.396318,.00047242336,77.585274,.00035753517,77.585274,.00066484982
OK,1995,9,8834,1,4,1,4,1995.6666,19.22945,.00067833305,19.22945,.00049019867,76.917801,.00038392286,76.917801,.00072849105
OK,1995,10,9039,6,7,7,4,1995.75,112.76002,.00082036742,131.55334,.0006937554,75.17334,.0005516262,131.55334,.0010563508
OK,1995,11,8900,6,8,8,2,1995.8334,114.5211,.00085158268,152.69479,.00078519934,38.173698,.00043239936,152.69479,.0010421489
OK,1995,12,8442,4,6,4,2,1995.9166,80.489441,.0011784101,80.489441,.0010676307,40.24472,.00048370319,120.73416,.0013391323
OK,1996,1,8628,1,1,0,1,1996,19.688566,.0011968635,0,.00096247823,19.688566,.00069422938,19.688566,.0014381623
OK,1996,2,8251,5,6,5,3,1996.0834,102.94083,.00090525142,102.94083,.00075546268,61.7645,.00054266152,123.529,.0011108703
OK,1996,3,9111,8,5,2,4,1996.1666,149.15857,.00086894562,37.289642,.00070270716,74.579285,.00051263568,93.224106,.0010365155
OK,1996,4,8601,5,5,5,4,1996.25,98.751869,.00062679907,98.751869,.00059196382,79.001495,.00035916848,98.751869,.00079065142
OK,1996,5,8674,6,6,6,4,1996.3334,117.50493,.00074179564,117.50493,.00063150388,78.336624,.00039480467,117.50493,.00088443357
OK,1996,6,8065,1,3,2,1,1996.4166,21.062984,.00069141627,42.125969,.00064912852,21.062984,.00045936345,63.18895,.00091449363
OK,1996,7,8364,3,5,5,2,1996.5,60.930042,.00069102505,101.55007,.00064715504,40.620029,.00040341043,101.55007,.00084204291
OK,1996,8,8777,5,5,5,3,1996.5834,96.77166,.00068015908,96.77166,.00055552908,58.062992,.00041968576,96.77166,.00082377723
OK,1996,9,7959,1,3,3,1,1996.6666,21.343506,.00072095421,64.030518,.00067698938,21.343506,.00035669853,64.030518,.00086290279
OK,1996,10,8931,2,5,4,2,1996.75,38.041195,.00073415559,76.08239,.00063837128,38.041195,.0004768614,95.102997,.00090587366
OK,1996,11,8069,5,6,6,2,1996.8334,105.26271,.00065590069,126.31525,.00060627557,42.105083,.00049944094,126.31525,.00086607161
OK,1996,12,7688,4,6,4,5,1996.9166,88.383438,.00070965418,88.383438,.00061112479,110.47929,.00047714202,132.57515,.00088822917
OK,1997,1,8261,0,0,0,0,1997,0,.00073676283,0,.00054190395,0,.00042971628,0,.00086693349
OK,1997,2,7872,6,5,5,4,1997.0834,129.47633,.0007466824,107.89695,.00055534282,86.317558,.00046435185,107.89695,.00087741949
OK,1997,3,8635,6,5,5,4,1997.1666,118.03564,.00069037778,98.363037,.00056956772,78.69043,.00040938216,98.363037,.0008174408
OK,1997,4,8923,2,4,2,4,1997.25,38.075302,.00060588954,38.075302,.00048684145,76.150604,.00043552165,76.150604,.00078817329
OK,1997,5,8609,5,5,5,2,1997.3334,98.660103,.00074547791,98.660103,.00056815299,39.464043,.00039832946,98.660103,.00082354184
OK,1997,6,7668,3,4,4,2,1997.4166,66.460472,.00088777393,88.613953,.00065432925,44.306976,.00053224876,88.613953,.00098151853
OK,1997,7,7689,2,2,1,1,1997.5,44.18597,.00066362455,22.092985,.00050051062,22.092985,.00049265323,44.18597,.00078872975
OK,1997,8,9129,5,6,6,2,1997.5834,93.040291,.00071024901,111.64835,.00062754116,37.216118,.00045974745,111.64835,.00092143117
OK,1997,9,8799,5,7,5,3,1997.6666,96.529701,.00057789002,96.529701,.00051444746,57.917816,.00043539377,135.14157,.00078781985
OK,1997,10,8861,4,7,6,2,1997.75,76.683426,.00073872111,115.02514,.0006762087,38.341713,.00038852001,134.196,.00090271008
OK,1997,11,9397,7,9,7,5,1997.8334,126.54153,.00077388925,126.54153,.00074112217,90.38681,.00039029022,162.69624,.00096456642
OK,1997,12,8363,7,5,5,5,1997.9166,142.1871,.00072185375,101.56221,.00065815396,101.56221,.00042169148,101.56221,.00089469983
OK,1998,1,8683,11,10,5,7,1998,215.20242,.001105175,97.819283,.00099084398,136.94699,.00041719605,195.63857,.0012400444
OK,1998,2,8085,6,7,6,2,1998.0834,126.06528,.00098338199,126.06528,.00089880737,42.021759,.00038208169,147.07616,.0011384683
OK,1998,3,8949,6,6,5,2,1998.1666,113.89404,.00074277591,94.911705,.00060611719,37.96468,.00041983702,113.89404,.00084494974
OK,1998,4,9717,4,4,2,4,1998.25,69.928154,.000745525,34.964077,.00067423558,69.928154,.00039084433,69.928154,.00090914639
OK,1998,5,10149,3,4,3,1,1998.3334,50.213703,.00077057938,50.213703,.00064029021,16.737902,.00040667236,66.951607,.00087991444
OK,1998,6,8702,3,2,2,1,1998.4166,58.563423,.00076605118,39.042278,.00058657606,19.521139,.00036194077,39.042278,.00083988218
OK,1998,7,8954,4,6,3,3,1998.5,75.886963,.00069144898,56.915222,.00059058104,56.915222,.00033810883,113.83044,.00083183072
OK,1998,8,9613,6,6,6,1,1998.5834,106.02702,.0010850981,106.02702,.00088950631,17.671171,.00037721422,106.02702,.0011349858
OK,1998,9,9345,6,7,5,3,1998.6666,109.06772,.0014726163,90.889755,.0013609275,54.533859,.0005962096,127.24567,.00169746
OK,1998,10,10023,6,4,4,3,1998.75,101.6899,.0011672709,67.793259,.00096694869,50.844948,.00057252764,67.793259,.0013121443
OK,1998,11,9595,5,6,6,3,1998.8334,88.521599,.00092648726,106.22593,.00086553313,53.112965,.00050377316,106.22593,.0011651741
OK,1998,12,9203,6,6,5,1,1998.9166,110.7506,.00095456885,92.292168,.00085880281,18.458433,.00048839342,110.7506,.0011123976
OK,1999,1,9178,5,5,5,1,1999,92.543556,.00097891793,92.543556,.00074516714,18.508713,.00058822078,92.543556,.0011437682
OK,1999,2,8741,9,8,7,3,1999.0834,174.90637,.00071688322,136.03828,.00049583684,58.302124,.0004452068,155.47234,.00083277759
OK,1999,3,9448,5,5,5,1,1999.1666,89.898903,.00067623321,89.898903,.00047180546,17.97978,.00042472754,89.898903,.00078970671
OK,1999,4,10577,8,9,9,3,1999.25,128.4848,.00062032393,144.54539,.00045281189,48.181797,.00041852225,144.54539,.0007356545
OK,1999,5,10783,5,7,5,3,1999.3334,78.768875,.00054439768,78.768875,.00048226272,47.261326,.0003824837,110.27644,.00075671938
OK,1999,6,10878,3,3,3,3,1999.4166,46.848579,.00056354387,46.848579,.00049472105,46.848579,.00035956744,46.848579,.0007364559
OK,1999,7,10279,7,8,7,2,1999.5,115.68351,.00078370556,115.68351,.0006815017,33.052429,.00040026315,132.20972,.0010118173
OK,1999,8,11188,7,7,4,4,1999.5834,106.28448,.00065352087,60.733986,.00053180102,60.733986,.00040974413,106.28448,.00081501983
OK,1999,9,10381,6,6,6,4,1999.6666,98.183006,.00056184264,98.183006,.00052563637,65.45533,.00042120303,98.183006,.00077766151
OK,1999,10,11639,7,8,7,1,1999.75,102.16605,.00059614441,102.16605,.00055988238,14.595151,.00039681356,116.76121,.0007958663
OK,1999,11,12478,6,5,5,2,1999.8334,81.682785,.00057110604,68.068985,.00055665191,27.227594,.00039097757,68.068985,.00078866532
OK,1999,12,12310,5,7,6,1,1999.9166,68.997955,.00074179156,82.797539,.00063155161,13.799591,.00039790894,96.597137,.00088534248
OK,2000,1,10130,4,3,2,2,2000,67.077187,.00070553576,33.538593,.00053594174,33.538593,.00056916394,50.307884,.00089133414
OK,2000,2,9723,7,10,6,5,2000.0834,122.29874,.00064390886,104.82749,.00050240254,87.356255,.00045090393,174.71251,.00079851376
OK,2000,3,10413,6,6,4,2,2000.1666,97.881279,.00071876601,65.254189,.00057000102,32.627094,.0004601221,97.881279,.00087816705
OK,2000,4,10857,6,8,7,4,2000.25,93.878395,.00071137375,109.5248,.0006883617,62.585602,.00040046481,125.1712,.00092128065
OK,2000,5,10754,5,5,5,4,2000.3334,78.981293,.00081572519,78.981293,.00069522986,63.185032,.00046278033,78.981293,.00099344458
